vifoodrec_food_id,name_vi,reason,detail
212,Thăn heo cuộn cải hấp,unparsed_main_ingredient,Trứng gà ta : 1 quả; Cà rốt : 1 củ; Lá cải xanh : 10 lá; RAU NÊM: Hành lá
213,Tôm càng kho trứng muối,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
215,Sườn non xốt giấm đỏ,unparsed_main_ingredient,Gừng: 1 củ nhỏ
216,Gà nướng cỏ xạ hương,unparsed_main_ingredient,Má đùi gà rút xương: 4 muỗngiếng; Cỏ xạ hương tươi thyme: 8 nhánh; Dầu olive: 4 muỗng; Mật ong: 1 muỗng
217,Gnocchi khoai tây xào bò,unparsed_main_ingredient,Cà chua chín mọng 2 quả; Bột năng 1 muỗng; Lá quế tây; bơ lạt
218,Chả cá chiên cốm,unparsed_main_ingredient,Trứng gà 2 quả; Bột mì 1/2 chén; Cọng ngò rí băm 1 muỗng; Cọng cần tây băm 1 muỗng
221,Miến xào chay,unparsed_main_ingredient,"Nấm mèo trắng: 5 tai; Cần tây: 1 bẹ; Poa-rô: 1 cây; Cải bẹ xanh: 1 cây, Ớt sừng, Tiêu sọ xay, dầu ăn, dầu mè, Hạt nêm Aji-ngon Nấm, Nước tương Phú Sĩ"
222,Tôm càng hấp xốt mayonnaise xoài,unparsed_main_ingredient,"Tôm càng : 4 con; RAU NÊM: Rau húng lủi, Xốt Mayonnaise Aji-mayo Vị Nguyên Bản"
223,Gà nướng nấm linh chi,unparsed_main_ingredient,Cà rốt: 1/2 củ; Cần tây: 2 cọng
224,Lẩu gà chua cay,unparsed_main_ingredient,Sả cây: 2 cây; Cà chua: 2 trái; RAU NÊM: Thì là
225,Bún thịt nướng,low_food_id_cover,cover=0.75 thieu: Thịt nạc dăm
226,Pancake nhân dừa,unparsed_main_ingredient,RAU NÊM: húng lủi
229,Canh dưa hường tôm viên,low_food_id_cover,"cover=0.25 thieu: Giò sống, Dưa hường"
230,Miến xào nghêu tay cầm,unparsed_main_ingredient,"Cải thảo : 2 lá; Cà rốt : 1/3 củ; Lá quế : 2 nhánh, Đầu hành lá, ớt sừng cắt sợi, hành, tỏi băm, Nước mắm, tiêu, đường, dầu ăn, Bột ngọt AJI-NO-MOTO, Hạt nêm Aji-ngon Heo"
231,Bánh rán xúc xích bắp vàng,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
232,Brulee trà sữa,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
233,Nấm chiên xốt tôm,unparsed_main_ingredient,Nấm bào ngư chọn nấm to; Gừng băm : 1/2 muỗng; Rượu nếp : 1 muỗng; Trứng gà : 2 quả
234,Bí xanh tiềm tứ hải,unparsed_main_ingredient,Bí xanh 1 quả.; Bọng gà 1 cái.; Cà rốt; gừng
235,Súp khoai bắp tôm,unparsed_main_ingredient,"RAU NÊM: Ngò rí, Hạt nêm Aji-ngon Gà"
236,Bao tử khìa nước sá xị,unparsed_main_ingredient,"RAU NÊM: Hành lá, ngò rí, ớt sừng, salad, cà chua, dưa leo"
237,Bánh rán kẹp pate thịt xông khói,unparsed_main_ingredient,"RAU NÊM: Húng lủi, tắc, Xốt Mayonnaise Aji-mayo Vị Nguyên Bản, Bột bánh rán pha sẵn vị truyền thống"
239,Bò viên chay xào thập cẩm,unparsed_main_ingredient,"Cà chua: 1 trái; Dưa leo: 1 trái; Thơm: 1/4 trái; Cần tàu: 2 cây, Muối, tiêu, đường, dầu hào chay, dầu ăn, Hành boarô, Bột ngọt AJI-NO-MOTO, Nước tương Phú Sĩ"
240,Lẩu ghẹ kim chi,unparsed_main_ingredient,"Củ cải trắng: 1 củ nhỏ, Rau tần ô, hành boaro, củ cải trắng; Tàu hũ non: 1 muỗngiếng, Muối, tiêu, đường, nước mắm, Nước tương Phú Sĩ, Hạt nêm Aji-ngon Heo"
241,Bò nhúng giấm,unparsed_main_ingredient,"Dừa xiêm tươi: 1 trái; Sả: 4 cây; Mắm nêm: 1/8 chén; Thơm: ½ trái, Tỏi, ớt băm, Bánh tráng, bún, dưa leo, xà lách, rau thơm, khế, chuối chát, Đường, muối, dầu ăn, Bột ngọt AJI-NO-MOTO, Giấm gạo lên men Ajinomoto"
242,Thịt kho củ kiệu,low_food_id_cover,"cover=0.00 thieu: Thịt nạc dăm, Củ kiệu ngâm chua"
244,Phở xào chua ngọt,low_food_id_cover,"cover=0.32 thieu: Bánh phở khô, Mực lá, giã nhỏ, Nước me"
247,Hải sâm xào rau củ,unparsed_main_ingredient,"Gừng nhỏ: 2 củ, Tiêu, muối, dầu hào, rượu trắng, dầu ăn, Ngò rí, Hạt nêm Aji-ngon Heo, Nước tương Phú Sĩ, Hạt nêm Aji-ngon Gà"
249,Đà điểu lúc lắc,low_food_id_cover,cover=0.00 thieu: Đà điểu
252,Lẩu bò sa tế,unparsed_main_ingredient,Cà chua : 2 trái; Mì trứng : 5 vắt; Sả : 5 cây; Sa tế tôm : 2 muỗng
253,Salad thanh long chanh dây,unparsed_main_ingredient,RAU NÊM: Húng lủi
254,Gỏi sò lông,unparsed_main_ingredient,Sả băm; nước cốt tắc; húng quế
255,Gà luộc xôi gấc,unparsed_main_ingredient,Gà ta thả vườn: 1 con; Trái gấc chín: 1 quả; Rượu nếp: 10 muỗngl; Gừng lát: 2 lát
256,Cá điêu hồng nướng riềng mẻ,unparsed_main_ingredient,"Mắm tôm: 2 muỗng; RAU NÊM: Thì là, hành hoa đầu to, ngò rí, ớt sừng cắt sợi."
257,Chả giò chay,unparsed_main_ingredient,Nấm rơm; Tàu hũ ky : 1/2 lá; Boaro : 1 cọng; Bánh tráng gạo : 1 gói
258,Cá lưỡi trâu chiên giòn,unparsed_main_ingredient,Thi la 3 cong
259,Cơm gạo lức trộn rau củ,unparsed_main_ingredient,"Gạo lức: 2 chén; Cơm gạo lức sấy giòn: 1/2 chén; Đậu hũ: 1 muỗngiếng; Boa-rô băm: 1 cây, Rau húng quế cắt nhỏ, ớt hiểm cắt lát, Ớt bột, mè rang, tiêu, đường, Dầu mè, dầu ăn, sữa tươi không đường ½ chén, Nước tương Phú Sĩ, Hạt nêm Aji-ngon Nấm"
261,Bánh cốm patê chả lụa,unparsed_main_ingredient,"Sandwich: 8 muỗngiếng; Trứng gà: 2 quả, Tương ớt, Xốt Mayonnaise LISA"
262,Canh chua bông thiên lý,unparsed_main_ingredient,RAU NÊM: Hành ngò
263,Ốc xào,unparsed_main_ingredient,"Cây sả: 3 cây; Lá chanh: 10 lá, Ớt sừng, ớt hiểm, Muối hột, dầu ăn, Bột ngọt AJI-NO-MOTO, Giấm gạo lên men Ajinomoto"
264,Bánh khoai môn đút lò,unparsed_main_ingredient,Trứng gà 1 quả; Bột xù; Xốt Mayonnaise Aji-mayo Vị Nguyên Bản
265,Cánh gà ngâm sả tắc,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
266,Gỏi xoài tôm sả,unparsed_main_ingredient,Xoài Thái: 1 quả; Sả băm: 1 muỗng; Cây sả 15cm chuốt nhỏ que diêm: 10 cây
267,Gỏi gà nướng trái dừa,unparsed_main_ingredient,"RAU NÊM: Húng lủi, hành phi, dầu hành phi"
268,Cuốn tàu hũ ky xốt tiêu,unparsed_main_ingredient,Tàu hũ ky lá 2 muỗngiếng; Đậu hũ trắng 1 muỗngiếng; Gừng xay nhuyễn 1 muỗng; Nước dừa tươi 1 trái
269,Vịt om tương me,unparsed_main_ingredient,Vịt ta khoảng 1.5kg: 1/2 con; Tương hột: 1/2 chén; Nước cốt me đặc: 1/2 chén; Nước dừa tươi : 1 trái
270,Đùi ếch xé phay,unparsed_main_ingredient,Khế chua 2 trái; Chuối chát 2 trái; sả băm; Dưa kiệu cắt sợi
271,Chả tôm xiên que nướng mè,unparsed_main_ingredient,"Cà chua bi: 6 trái; Lòng trắng trứng gà ta: 1 muỗng; Mỡ gáy luộc chín cắt nhỏ: 1 muỗng; Dụng cụ: 12 que xiên, Bột ngọt AJI-NO-MOTO, Xốt Mayonnaise Aji-mayo Vị Nguyên Bản"
272,Bánh cóng,unparsed_main_ingredient,"Rau ăn kèm: xà lách, cải bẹ xanh, rau thơm các loại., Hạt nêm Aji-ngon Heo, Giấm gạo lên men Ajinomoto, Bột ngọt AJI-NO-MOTO"
273,Đậu hũ nhồi tôm chiên,unparsed_main_ingredient,"RAU NÊM: Hành lá, ngò rí"
274,Pancake trứng khuấy,unparsed_main_ingredient,"Trứng gà: 2 trứng; Phô mai lát: 2 lát Cheddar sliced màu vàng cam; Chuối đà lạt: 1 trái; RAU NÊM: lá húng lủi, Bột bánh rán pha sẵn bữa sáng dinh dưỡng"
275,Canape cá hồi trái bơ,unparsed_main_ingredient,Bánh mì baguette: 3 ổ; Bơ chín: 1/2 trái; Ô liu đen: 5 quả; Cà chua bi: 5 trái
276,Gỏi sứa khoai môn,unparsed_main_ingredient,Hanh tây 1 cu nho; Ơt sưng 2 trái; nước cốt chanh; đương
277,Súp nấm cua,unparsed_main_ingredient,"Trứng gà: 3 quả, Nấm đông cô tươi, nấm linh chi, Nấm rơm, nấm kim châm, Tiêu, dầu mè, muối, Bột năng, ngò rí, ớt, Hạt nêm Aji-ngon Heo, Nước tương Phú Sĩ"
278,Lẩu vịt tía tô,unparsed_main_ingredient,Vịt làm sạch: 1/2 con; Tàu hũ ki lá loại để chiên: 1 lá vuông 25cm2; Gừng cắt sợi: 1 muỗng; Chao trắng: 2 muỗng
279,Vịt kho chanh muối,unparsed_main_ingredient,"RAU NÊM: Hành ngò, Dầu điều, tương ớt, Bột ngọt AJI-NO-MOTO, Nước tương Phú Sĩ"
280,Thịt bò kho quế,unparsed_main_ingredient,Sả : 3 cây; Nước dừa tươi : 1 chén
281,Tôm nướng lá chuối,unparsed_main_ingredient,"Cọng ngò rí cắt nhỏ : 2 muỗng; Sả băm : 2 muỗng; Lá chanh Bắc : 2 muỗng; Dầu điều : 2 muỗng, Xà lách xoong, Lá chuối, giấy bạc, Dầu ăn, nước mắm, dầu hào, tương ớt, đường thốt nốt, Hạt nêm Aji-ngon Heo"
282,Kem vị trà Matcha Blendy,unparsed_main_ingredient,"Hạnh nhân lát: 1 muỗng; Bánh quế socola: 4 thanh, Blendy Trà Matcha Sữa"
284,Lẩu kim chi chân gà,unparsed_main_ingredient,Cà chua bi: 12 trái; Sả cây: 3 cây
285,Cá hồi cuộn bơ chiên giòn,unparsed_main_ingredient,"Bơ sáp chín vừa: 1 trái; Bánh tráng dẻo: 6 cái, Dầu ăn, muối, tiêu, nước cốt chanh, tương ớt"
286,Cá đối kho thơm,unparsed_main_ingredient,Thơm: 1/4 trái; Dừa xiêm: 1 trái
287,Bánh rán hamburger,unparsed_main_ingredient,"RAU NÊM: Ngò rí, Xốt Mayonnaise Aji-mayo Vị Nguyên Bản, Bột bánh rán pha sẵn vị truyền thống"
288,Canh thính đu đủ,unparsed_main_ingredient,Thính gạo 1.5 muỗng; Sả cây giã nhỏ 1 cây; Húng quế Tiêu; bột nghệ
290,Tôm thịt kho măng,low_food_id_cover,"cover=0.40 thieu: Thịt ba rọi, Măng luộc"
291,Cá rô kho tộ,low_food_id_cover,"cover=0.00 thieu: Cá rô, Thịt ba chỉ"
292,Pancake phô mai mơ,unparsed_main_ingredient,RAU NÊM: Húng lũi
293,Tôm chiên rong biển,unparsed_main_ingredient,Trứng gà 1 quả; Cốm dẹp 1 muỗng; Củ sen băm 2 muỗng; Cần tây băm 1 muỗng
294,Súp gạo lứt tóc tiên,unparsed_main_ingredient,RAU NÊM: ngò rí
295,Gà nướng nồi đất,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
296,Nghêu kho tộ,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
297,Rau củ xào thịt cua,unparsed_main_ingredient,Dưa leo 2 trái; Nấm mèo 2 tai; Thơm 1/4 trái; Húng quế 1 ít Ớt sừng cắt sợi
298,Nghêu hấp vang trắng,unparsed_main_ingredient,Cần tàu nhỏ 10 cọng; Sữa tươi không đường 220 muỗngl; Vang trắng 150 muỗngl
300,Trăm trứng tiến vua,unparsed_main_ingredient,"RAU NÊM: Cọng cần tàu cắt nhỏ, tỏi phi."
301,Sushi đậu hũ,unparsed_main_ingredient,"RAU NÊM: Gừng chua kiểu nhật, Dầu ăn, đường, Hạt nêm Aji-ngon Nấm, Giấm gạo lên men Ajinomoto, Nước tương Phú Sĩ"
303,Lẩu nghêu sò ốc hến,unparsed_main_ingredient,"RAU NÊM: ngò gai, hành lá cắt nhỏ"
304,Canh bông bí nấm kim châm,low_food_id_cover,"cover=0.12 thieu: Giò sống, Bông bí, Nấm kim châm, Lá húng quế"
305,Trứng cá kho nghệ,unparsed_main_ingredient,Nghệ xắt sợi: 5 muỗng; Gừng đập dập: 1 củ nhỏ
306,Bò kho,unparsed_main_ingredient,"Cà rốt: 1 củ.; Sả: 3 cây., Lá cà ri, rau quế, ngò gai, hành tím, tỏi, ớt, gừng, tai vị, quế., Muối, đường, màu điều, bột bò kho, bột mì, rượu trắng, Hạt nêm Aji-ngon Heo"
307,Khổ qua tây xào thịt bò,low_food_id_cover,cover=0.67 thieu: Thịt bò
309,Pancake đậu xanh cốt dừa,unparsed_main_ingredient,Xoài: 1 trái; Trứng: 1 quả; Vani: 1 ống; Lá dứa: 1 lá
310,Bánh rán bơ dừa,unparsed_main_ingredient,"Bột bánh rán truyền thống: 1 gói; Bơ sáp chín: 1 trái; Đậu phộng: 3 muỗng; Kẹo cốm màu: 2 muỗng, Kem dừa vani"
311,Gỏi tôm rau câu,unparsed_main_ingredient,Cà rốt cắt răng cưa 1/2 củ; Dưa leo cắt răng cưa 1 quả; Cần tàu bỏ bớt lá 1 cây; Nước cốt chanh 1 muỗng
312,Canh cá hồng,unparsed_main_ingredient,Gừng băm: 1 muỗng; Bắp Mỹ luộc tách hạt: 4 muỗng; Nấm đông cô tươi to: 8 cái; Bột bắp: 1 muỗng
313,Canh cá rau muống,unparsed_main_ingredient,"Cà chua: 1 trái; Nước me: 1/2 chén, Rau om, ngò gai"
314,Canh khổ qua hầm thịt,unparsed_main_ingredient,"Khổ qua: 4 trái; Bún tàu: 1/2 chén; Nấm mèo: 2 tai; RAU NÊM: Hành lá, ngò rí"
315,Gỏi xoài cá trê,unparsed_main_ingredient,Cá trê vàng: 1 con
316,Xôi gà đậu xanh,unparsed_main_ingredient,"Gà ta: 1/2 con; Nước mỡ gà: 2 muỗng; Lá dứa: 2 cây; Đầu hành lá: 5 đầu, Muối, tiêu, hành tím băm, hành tím phi, tương ớt, Hạt nêm Aji-ngon Gà, Nước tương Phú Sĩ"
317,Lẩu vịt hầm sả,unparsed_main_ingredient,Vịt xiêm: 1/2 con; Nước dừa tươi: 2 trái; Sả cây: 6 cây; Gừng băm: 1 muỗng
320,Cánh gà xào ớt xiêm,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
321,Bánh khọt chay,unparsed_main_ingredient,Đậu xanh cà ngâm hấp chín 1 chén; Nước cốt dừa 200 muỗngl; Xà lách; rau sống và đồ chua
322,Cá chuồn kho mít non,unparsed_main_ingredient,Cà chua cắt hạt lựu 2 trái; Nước mía 2/3 chén; Nước màu điều 1 muỗng
323,Tôm viên cơm cháy,unparsed_main_ingredient,"Cơm cháy: 4 muỗngiếng; Nước dùng: 2 chén, Tỏi băm, bột năng, ớt sừng, Muối, tiêu, đường, Dầu ăn, dầu mè, Nước tương LISA, Bột ngọt AJI-NO-MOTO"
324,Gà hấp riềng sả,unparsed_main_ingredient,RAU NÊM: Hành tím phi
325,Tôm chiên mè,unparsed_main_ingredient,"Tôm sú: 12 con; Trứng gà: 2 quả, Muối, tiêu, Tương ớt, chanh tươi, Xốt Mayonnaise LISA, Hạt nêm Aji-ngon Heo"
326,Cá rim giấm mè,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
327,Snack phồng tôm rau củ,unparsed_main_ingredient,"Bánh phồng tôm gạo lứt: 15 cái; RAU NÊM: Ngò rí, húng lủi"
330,Súp hành tây kiểu pháp,unparsed_main_ingredient,Lá thơm nguyệt quế 2 la; Cỏ xạ hương 3 cây; Bánh mì baguette 1/2 ô; Bôt mi 1/2 muỗng
331,Salad mực phổ tai,unparsed_main_ingredient,Dưa leo : 1 trái
332,Bò cuộn rau củ,unparsed_main_ingredient,Bí ngòi xanh; vàng 1/2 quả; Lá hương thảo băm 3 nhánh; Rượu vang đỏ
334,Salad trái tim,unparsed_main_ingredient,Dưa leo 1 trái; Cà rốt 1/2 củ; Thơm 1/4 trái; Vỏ chanh vàng
335,Salad bò dưa kiệu,unparsed_main_ingredient,"Cà chua : 1 trái; Nước cốt hành tỏi: 1 muỗng; RAU NÊM: húng lủi, ngò thái rối, mè rang"
336,Canh măng sườn lá giang,unparsed_main_ingredient,"RAU NÊM: Ớt, ngò gai, rau om"
337,Đuôi bò hầm hoa atiso,unparsed_main_ingredient,Hoa ac-ti-sô 1 hoa; Bạch quả 12 hạt; Gừng nướng 1 muỗngiếng
338,Gỏi đu đủ ba khía,unparsed_main_ingredient,"Đậu đũa : 5 trái; Cà chua : 2 trái, Ớt băm, tỏi băm; Trang trí: Ngò rí, Bột ngọt AJI-NO-MOTO, Giấm gạo lên men Ajinomoto"
339,Cá cơm than chiên mè xốt mắm tắc,unparsed_main_ingredient,Tắc chín: 2 trái; Mật ong: 1.5 muỗng; XOÀI KEO: 1 trái cắt sợi; RAU NÊM: Tỏi ớt băm nhỏ
340,Khổ qua nhồi nấm kho nước tương,unparsed_main_ingredient,"Khổ qua: 2 trái to; Cà rốt cắt sợi: 1/4 củ, Nấm hương ngâm nở; cắt nhỏ: 5 tai"
341,Gà nấu nước tương,unparsed_main_ingredient,"Dụng cụ: chỉ cotton, Hạt nêm Aji-ngon Gà, Nước tương Phú Sĩ"
345,Smoothies trà sữa dâu,unparsed_main_ingredient,"RAU NÊM: Rau húng lủi, Blendy Trà Sữa Dâu"
346,Lẩu ếch lá lốt,unparsed_main_ingredient,Đậu hũ: 2 muỗngiếng; Cà chua: 3 trái; Sả: 3 cây; Nước nghệ tươi: 2 muỗng
347,Chả mực bánh xe chiên giòn,unparsed_main_ingredient,Đậu petit pois hạt xanh: 3 muỗng; Lá mè to: 10 lá; Trứng gà: 1 quả; Cà rốt cắt hạt lựu: 1 muỗng
348,Bún sườn non nấu chuối đậu,unparsed_main_ingredient,Đậu hũ chiên: 2 muỗngiếng; Chuối già xanh: 3 trái; Cà chua: 2 trái; Mẻ nuôi: 4 muỗng
349,Mọc đông trứng cút,unparsed_main_ingredient,Trứng cút: 4 quả
351,Bò kho khoai sọ,unparsed_main_ingredient,Boa-rô cắt khúc 3cm 5 khúc; Ketchup 1 muỗng; Rượu vang đỏ 2 muỗng; Nước dừa tươi 1lít
352,Cua xào cay,unparsed_main_ingredient,RAU NÊM: Húng quế
353,Bánh cua,unparsed_main_ingredient,Cà rốt băm: 1/4 củ; Poaro băm: 1/2 cây; Trứng gà: 2 quả; Trứng gà luộc băm: 1 quả
354,Gỏi củ hủ dừa bao tử,unparsed_main_ingredient,"RAU NÊM: rau răm, húng quế"
356,Bánh gạo xào cay,unparsed_main_ingredient,"Boa-rô: 1 cây, Tỏi băm, mè rang, Đường, tương ớt Hàn Quốc, dầu ăn, Bột ngọt AJI-NO-MOTO, Hạt nêm Aji-ngon Gà"
358,Mực nhồi gạo lức rim,low_food_id_cover,"cover=0.12 thieu: Mực ống, Gạo lức, Bắp Mỹ"
359,Trứng chiên cốm xanh,unparsed_main_ingredient,Trứng cút: 12 quả; Trứng gà: 1 quả; Cần tây: 1 cọng; Xà lách xoong: 1 ít
361,Đùi gà Barbecue,unparsed_main_ingredient,Bơ lạt: 1 muỗng
362,Cá nướng xốt Mayo khoai tây,unparsed_main_ingredient,Khoai tây 2 củ; Sữa tươi có đường 3 muỗng; Nước cốt chanh 1 muỗng; Gừng băm
363,Gỏi nha đam,unparsed_main_ingredient,"Cà rốt: 1/3 củ; Dưa leo: 1/2 trái; Rau húng lủi: 1 ít, Hành phi, mè rang, ớt sừng băm, Nước mắm, đường, muối, Hạt nêm Aji-ngon Heo, Giấm gạo lên men Ajinomoto"
364,Canh hến nấu bầu,unparsed_main_ingredient,Thì là: 2 cây
365,Canh cua rau cần,unparsed_main_ingredient,RAU NÊM: Hành lá
366,Canh cà chua nấu đậu,unparsed_main_ingredient,Trứng cút 3 quả; Đậu hũ trắng 1 muỗngiếng
367,Cá rô kho cà na,unparsed_main_ingredient,Dừa tươi 1 trái
368,Thịt kho đậu phộng,unparsed_main_ingredient,Cơm dưa cưng cạy 1/2 trai; ơt hiêm
369,Bánh mì que nướng rau củ,unparsed_main_ingredient,Bánh mì que 2 ổ; Cà chua bi 4 qua; Cà rốt 1/2 củ; Lá ngò rí
370,Canh sườn bò củ sen,unparsed_main_ingredient,"RAU NÊM: Ngò gai, cần tàu."
371,Canh tôm bánh gạo,unparsed_main_ingredient,"Cà rốt: 1/2 củ; RAU NÊM: Hành ngò, chanh"
372,Cá điêu hồng chiên xốt tắc,unparsed_main_ingredient,Cá điêu hồng 1 con; Cà rốt 1/2 củ; Dưa leo 1/2 quả; Tắc 2 quả
373,Tép ruộng xào khế – Bông điên điển,unparsed_main_ingredient,Khế chua: 2 trái Cắt cọng
374,Cuộn rong biển chiên giòn,unparsed_main_ingredient,Lá rong biển: 4 lá; Đầu hành: 2 muỗng
375,Canh nấm khoai từ,unparsed_main_ingredient,"Poa-rô phi vàng : 2 muỗng, Poa-rô băm, Rau om, ngò gai, Tiêu, đường, Hạt nêm Aji-ngon Nấm"
376,Bê chao,unparsed_main_ingredient,"Sả : 4 cây; Gừng : 1 củ nhỏ; Lá chanh : 5 lá; Nước bột năng : 1 muỗng, Tỏi băm, ớt hiểm băm, Tương bần, dầu ăn, nước mắm, đường, tiêu"
377,Canh chua đầu cá hồi,unparsed_main_ingredient,"Cà chua: 2 trái; Nước cốt me: 3 muỗng; RAU NÊM: Rau om, ngò gai"
378,Khai vị cá hồi,unparsed_main_ingredient,Cốt chanh: 1 muỗng; chưa lột vỏ: 4 muỗngúi; Trái bơ: 1 quả; Bánh mì que: 2 ổ
379,Cá cuộn cải chiên xù,unparsed_main_ingredient,"Trứng gà : 1 quả, Tiêu, dầu ăn, wasabi, Bột ngọt AJI-NO-MOTO, Hạt nêm Aji-ngon Heo, Xốt Mayonnaise Aji-mayo Vị Nguyên Bản"
380,Gỏi nấm rau mầm,unparsed_main_ingredient,Sươn chay ngâm nơ 5 muỗngiêng; Cần tây 1 cây; Nước dừa tươi 1 chen; Nước cốt chanh 1 muỗng
381,Tom Yum Kung,unparsed_main_ingredient,Tôm càng xanh 120-150g: 4 con; Riềng cạo vỏ: 1 nhánh; Sả cây bỏ lá: 4 cây; Lá chúc: 6 lá
383,Sushi,unparsed_main_ingredient,Cơm nấu từ gạo dẻo của Nhật: 3 chén; Cá ngừ ngâm dầu: 1 hộp; Dưa leo: 1 trái; Xà lách: 1 cây
384,Củ sen chiên tôm,unparsed_main_ingredient,Trứng gà: 2 quả
385,Canh rau củ ba rọi xông khói,low_food_id_cover,cover=0.67 thieu: Ba rọi xông khói
387,Mì nưa trộn sườn chay,unparsed_main_ingredient,Sườn cốt lết chay 2 muỗngiếng; Dầu phi hành boaro 1 muỗng; nước dừa tươi
