dish_id,food_id,grams,note
FNDDS-2705696,169614,100,"Puddings, tapioca, ready-to-eat"
FNDDS-2705699,173461,100,Dulce de Leche
FNDDS-2705705,172175,100,"Cheese, blue"
FNDDS-2705706,172176,100,"Cheese, brick"
FNDDS-2705707,172178,100,"Cheese, camembert"
FNDDS-2705708,172177,100,"Cheese, brie"
FNDDS-2705709,173414,100,"Cheese, cheddar"
FNDDS-2705710,171292,100,"Cheese, cheddar, reduced fat (Includes foods for USDA's Food Distribution Program)"
FNDDS-2705711,171295,100,"Cheese, cheddar, nonfat or fat free"
FNDDS-2705712,173416,100,"Cheese, colby"
FNDDS-2705714,173420,100,"Cheese, feta, whole milk, crumbled"
FNDDS-2705715,170843,100,"Cheese, fontina"
FNDDS-2705716,173433,100,"Cheese, goat, semisoft type"
FNDDS-2705717,171241,100,"Cheese, gouda"
FNDDS-2705718,171242,100,"Cheese, gruyere"
FNDDS-2705719,171243,100,"Cheese, limburger"
FNDDS-2705721,168098,100,"Cheese, monterey, low fat"
FNDDS-2705722,171244,100,"Cheese, mozzarella, low moisture, part-skim"
FNDDS-2705723,171244,100,"Cheese, mozzarella, low moisture, part-skim"
FNDDS-2705724,167735,100,"Cheese, mozzarella, low sodium"
FNDDS-2705725,169051,100,"Cheese, mozzarella, nonfat"
FNDDS-2705726,171245,100,"Cheese, muenster"
FNDDS-2705727,169050,100,"Cheese, muenster, low fat"
FNDDS-2705729,172206,50,"Parmesan cheese topping, fat free"
FNDDS-2705729,171247,50,"Cheese, parmesan, grated"
FNDDS-2705731,172206,100,"Parmesan cheese topping, fat free"
FNDDS-2705732,171241,100,"Cheese, gouda"
FNDDS-2705734,172215,100,"Cheese, provolone, reduced fat"
FNDDS-2705735,171251,100,"Cheese, swiss"
FNDDS-2705736,168124,100,"Cheese, swiss, low sodium"
FNDDS-2705737,168141,100,"Cheese, swiss, low fat"
FNDDS-2705738,170897,100,"Cheese, Swiss, nonfat or fat free"
FNDDS-2705739,173440,100,"Cheese, low-sodium, cheddar or colby"
FNDDS-2705740,171265,97,"Milk, whole, 3.25% milkfat, with added vitamin D"
FNDDS-2705740,172237,3,"Vinegar, distilled"
FNDDS-2705742,172216,100,"Cheese, Mexican, blend, reduced fat"
FNDDS-2705743,172201,100,"Cheese, mexican, queso anejo"
FNDDS-2705747,172182,100,"Cheese, cottage, lowfat, 2% milkfat"
FNDDS-2705748,172179,100,"Cottage cheese, full fat, large or small curd"
FNDDS-2705749,172179,94.22,"Cottage cheese, full fat, large or small curd"
FNDDS-2705749,173412,5.78,"Butter oil, anhydrous"
FNDDS-2705750,171248,50,"Cheese, ricotta, part skim milk"
FNDDS-2705750,170851,50,"Cheese, ricotta, whole milk"
FNDDS-2705751,174667,15,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, water pack, solids and liquids"
FNDDS-2705751,172182,85,"Cheese, cottage, lowfat, 2% milkfat"
FNDDS-2705752,172182,85,"Cheese, cottage, lowfat, 2% milkfat"
FNDDS-2705752,170472,15,"Vegetables, mixed, frozen, cooked, boiled, drained, without salt"
FNDDS-2705753,172181,100,"Cheese, cottage, nonfat, uncreamed, dry, large or small curd"
FNDDS-2705754,172181,99,"Cheese, cottage, nonfat, uncreamed, dry, large or small curd"
FNDDS-2705754,173468,1,"Salt, table"
FNDDS-2705756,172182,100,"Cheese, cottage, lowfat, 2% milkfat"
FNDDS-2705757,169655,3,"Sugars, granulated"
FNDDS-2705757,172182,65,"Cheese, cottage, lowfat, 2% milkfat"
FNDDS-2705757,169124,32,"Pineapple, raw"
FNDDS-2705758,168114,100,"Cheese, cottage, lowfat, 1% milkfat, no sodium added"
FNDDS-2705759,172182,100,"Cheese, cottage, lowfat, 2% milkfat"
FNDDS-2705760,173418,100,"Cream cheese, full fat, block"
FNDDS-2705762,173418,66,"Cream cheese, full fat, block"
FNDDS-2705762,172207,33,"Cheese, cream, fat free"
FNDDS-2705765,173455,100,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D"
FNDDS-2705766,170863,100,"Cheese, American, nonfat or fat free"
FNDDS-2705767,168121,100,"Cheese, pasteurized process, cheddar or American, low sodium"
FNDDS-2705768,170896,100,"Cheese spread, American or Cheddar cheese base, reduced fat"
FNDDS-2705769,172207,100,"Cheese, cream, fat free"
FNDDS-2705770,171289,100,"Cheese product, pasteurized process, American, vitamin D fortified"
FNDDS-2705771,173414,50,"Cheese, cheddar"
FNDDS-2705771,168559,5,"Pimento, canned"
FNDDS-2705771,173468,1.2,"Salt, table"
FNDDS-2705771,173418,45,"Cream cheese, full fat, block"
FNDDS-2705772,171289,100,"Cheese product, pasteurized process, American, vitamin D fortified"
FNDDS-2705773,171254,100,"Cheese spread, pasteurized process, American"
FNDDS-2705774,171254,100,"Cheese spread, pasteurized process, American"
FNDDS-2705775,169081,100,"Cheese spread, cream cheese base"
FNDDS-2705776,171254,100,"Cheese spread, pasteurized process, American"
FNDDS-2705777,168089,100,"Imitation cheese, american or cheddar, low cholesterol"
FNDDS-2705778,169596,180,"Gelatin desserts, dry mix, prepared with water"
FNDDS-2705778,172179,210,"Cottage cheese, full fat, large or small curd"
FNDDS-2705779,174667,186,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, water pack, solids and liquids"
FNDDS-2705779,169596,180,"Gelatin desserts, dry mix, prepared with water"
FNDDS-2705779,172179,210,"Cottage cheese, full fat, large or small curd"
FNDDS-2705780,169988,7.5,"Celery, raw"
FNDDS-2705780,169596,79.2,"Gelatin desserts, dry mix, prepared with water"
FNDDS-2705780,170393,6.93,"Carrots, mature, raw"
FNDDS-2705780,170427,9.3,"Peppers, bell, green, raw"
FNDDS-2705780,172179,210,"Cottage cheese, full fat, large or small curd"
FNDDS-2705780,169975,5.88,"Cabbage, green, raw"
FNDDS-2705782,168386,20,"Artichokes, (globe or french), cooked, boiled, drained, without salt"
FNDDS-2705782,171247,10,"Cheese, parmesan, grated"
FNDDS-2705782,171257,50,"Cream, sour, full fat"
FNDDS-2705782,173468,1,"Salt, table"
FNDDS-2705782,170001,20,"Onions, cooked, boiled, drained, without salt"
FNDDS-2705782,171009,50,"Salad dressing, mayonnaise, regular"
FNDDS-2705783,173468,1,"Salt, table"
FNDDS-2705783,171009,50,"Salad dressing, mayonnaise, regular"
FNDDS-2705783,169288,20,"Spinach, frozen, chopped or leaf, cooked, boiled, drained, without salt"
FNDDS-2705783,168386,20,"Artichokes, (globe or french), cooked, boiled, drained, without salt"
FNDDS-2705783,171247,10,"Cheese, parmesan, grated"
FNDDS-2705783,171257,50,"Cream, sour, full fat"
FNDDS-2705784,171009,50,"Salad dressing, mayonnaise, regular"
FNDDS-2705784,171257,50,"Cream, sour, full fat"
FNDDS-2705784,171972,20,"Crustaceans, shrimp, mixed species, canned"
FNDDS-2705784,170001,20,"Onions, cooked, boiled, drained, without salt"
FNDDS-2705784,173468,1,"Salt, table"
FNDDS-2705784,171247,10,"Cheese, parmesan, grated"
FNDDS-2705785,174068,100,"Dip, salsa con queso, cheese and salsa- medium"
FNDDS-2705787,171244,142,"Cheese, mozzarella, low moisture, part-skim"
FNDDS-2705787,171192,120,"Sauce, pasta, spaghetti/marinara, ready-to-serve"
FNDDS-2705788,169094,57,"Olives, ripe, canned (small-extra large)"
FNDDS-2705788,171192,120,"Sauce, pasta, spaghetti/marinara, ready-to-serve"
FNDDS-2705788,170428,57,"Peppers, sweet, green, cooked, boiled, drained, without salt"
FNDDS-2705788,171244,142,"Cheese, mozzarella, low moisture, part-skim"
FNDDS-2705788,170001,57,"Onions, cooked, boiled, drained, without salt"
FNDDS-2705789,174586,99,"Sausage, Italian, pork, mild, cooked, pan-fried"
FNDDS-2705789,171244,142,"Cheese, mozzarella, low moisture, part-skim"
FNDDS-2705789,174575,53,"Pepperoni, beef and pork, sliced"
FNDDS-2705789,171192,120,"Sauce, pasta, spaghetti/marinara, ready-to-serve"
FNDDS-2705790,171192,120,"Sauce, pasta, spaghetti/marinara, ready-to-serve"
FNDDS-2705790,174575,53,"Pepperoni, beef and pork, sliced"
FNDDS-2705790,171244,142,"Cheese, mozzarella, low moisture, part-skim"
FNDDS-2705790,170428,57,"Peppers, sweet, green, cooked, boiled, drained, without salt"
FNDDS-2705790,170001,57,"Onions, cooked, boiled, drained, without salt"
FNDDS-2705790,174586,99,"Sausage, Italian, pork, mild, cooked, pan-fried"
FNDDS-2705791,168894,7.813,"Flour, wheat, all-purpose, enriched, bleached"
FNDDS-2705791,171251,216,"Cheese, swiss"
FNDDS-2705791,171242,216,"Cheese, gruyere"
FNDDS-2705791,174157,240,"Beverages, Wine, non-alcoholic"
FNDDS-2705797,174924,60,"Bread, white, commercially prepared"
FNDDS-2705797,173414,42,"Cheese, cheddar"
FNDDS-2705799,174924,60,"Bread, white, commercially prepared"
FNDDS-2705799,173455,42,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D"
FNDDS-2705809,173410,14,"Butter, stick, salted"
FNDDS-2705809,171247,20,"Cheese, parmesan, grated"
FNDDS-2705809,173647,240,"Beverages, water, tap, drinking"
FNDDS-2705809,173468,4.5,"Salt, table"
FNDDS-2705809,170859,120,"Cream, heavy"
FNDDS-2705817,169015,100,"Restaurant, family style, fried mozzarella sticks"
FNDDS-2705818,172232,36,"Basil, fresh"
FNDDS-2705818,170457,728,"Tomatoes, red, ripe, raw, year round average"
FNDDS-2705818,171244,340.2,"Cheese, mozzarella, low moisture, part-skim"
FNDDS-2705818,173468,0.4,"Salt, table"
FNDDS-2705818,171417,125,"Salad dressing, home recipe, vinegar and oil"
FNDDS-2705821,172250,25,"Babyfood, meat, turkey, strained"
FNDDS-2705821,173483,45,"Babyfood, meat, chicken, strained"
FNDDS-2705821,173479,20,"Babyfood, meat, beef, strained"
FNDDS-2705821,172247,10,"Babyfood, meat, ham, strained"
FNDDS-2705825,170816,100,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled"
FNDDS-2705825,173468,0.8,"Salt, table"
FNDDS-2705827,173468,0.8,"Salt, table"
FNDDS-2705827,173395,100,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled"
FNDDS-2705829,173392,100,"Beef, rib eye steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled"
FNDDS-2705829,173468,0.8,"Salt, table"
FNDDS-2705830,173392,30,"Beef, rib eye steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled"
FNDDS-2705830,171209,70,"Beef, rib eye steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled"
FNDDS-2705830,173468,0.8,"Salt, table"
FNDDS-2705831,173468,0.8,"Salt, table"
FNDDS-2705831,169560,100,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled"
FNDDS-2705833,173468,0.8,"Salt, table"
FNDDS-2705833,169539,100,"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled"
FNDDS-2705834,173071,70,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled"
FNDDS-2705834,173468,0.8,"Salt, table"
FNDDS-2705834,169539,30,"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled"
FNDDS-2705836,169539,100,"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled"
FNDDS-2705836,173468,0.8,"Salt, table"
FNDDS-2705837,173468,0.8,"Salt, table"
FNDDS-2705837,173071,70,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled"
FNDDS-2705837,169539,30,"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled"
FNDDS-2705839,172115,100,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled"
FNDDS-2705839,173468,0.8,"Salt, table"
FNDDS-2705840,173468,0.8,"Salt, table"
FNDDS-2705840,172115,30,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled"
FNDDS-2705840,168637,70,"Beef, short loin, porterhouse steak, separable lean only,  trimmed to 1/8"" fat, all grades, cooked, grilled"
FNDDS-2705841,173468,0.8,"Salt, table"
FNDDS-2705841,170641,100,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled"
FNDDS-2705843,173468,0.8,"Salt, table"
FNDDS-2705843,169484,100,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked"
FNDDS-2705844,169484,100,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked"
FNDDS-2705844,173468,0.8,"Salt, table"
FNDDS-2705845,174523,30,"Sauce, barbecue"
FNDDS-2705845,169510,70,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled"
FNDDS-2705845,173468,0.8,"Salt, table"
FNDDS-2705846,169484,100,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked"
FNDDS-2705846,173468,0.8,"Salt, table"
FNDDS-2705847,169444,25,"Beef, chuck, under blade pot roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, braised"
FNDDS-2705847,171208,25,"Beef, chuck, under blade pot roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised"
FNDDS-2705847,174007,25,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted"
FNDDS-2705847,173468,0.8,"Salt, table"
FNDDS-2705847,171755,25,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted"
FNDDS-2705848,173468,0.8,"Salt, table"
FNDDS-2705848,169444,50,"Beef, chuck, under blade pot roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, braised"
FNDDS-2705848,171208,50,"Beef, chuck, under blade pot roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised"
FNDDS-2705850,170200,100,"Beef, cured, corned beef, brisket, cooked"
FNDDS-2705851,170612,33,"Beef, brisket, whole, separable lean only, trimmed to 0"" fat, all grades, cooked, braised"
FNDDS-2705851,173468,0.8,"Salt, table"
FNDDS-2705851,171203,33,"Beef, chuck for stew, separable lean and fat, all grades, cooked, braised"
FNDDS-2705851,170611,33,"Beef, brisket, whole, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised"
FNDDS-2705852,171400,5,"Fat, beef tallow"
FNDDS-2705852,173647,15,"Beverages, water, tap, drinking"
FNDDS-2705852,173468,0.8,"Salt, table"
FNDDS-2705852,168682,80,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted"
FNDDS-2705853,171796,100,"Beef, ground, 85% lean meat / 15% fat, raw (Includes foods for USDA's Food Distribution Program)"
FNDDS-2705853,173468,0.8,"Salt, table"
FNDDS-2705854,174032,15,"Beef, ground, 85% lean meat / 15% fat, patty, cooked, broiled"
FNDDS-2705854,171797,30,"Beef, ground, 80% lean meat / 20% fat, patty, cooked, broiled"
FNDDS-2705854,173468,0.8,"Salt, table"
FNDDS-2705854,174031,15,"Beef, ground, 90% lean meat / 10% fat, patty, cooked, broiled"
FNDDS-2705854,174038,40,"Beef, ground, 75% lean meat / 25% fat, patty, cooked, broiled"
FNDDS-2705855,174038,50,"Beef, ground, 75% lean meat / 25% fat, patty, cooked, broiled"
FNDDS-2705855,171797,50,"Beef, ground, 80% lean meat / 20% fat, patty, cooked, broiled"
FNDDS-2705855,173468,0.8,"Salt, table"
FNDDS-2705856,170198,100,"Beef, cured, breakfast strips, cooked"
FNDDS-2705857,167712,100,"Pork, cured, bacon, cooked, broiled, pan-fried or roasted, reduced sodium"
FNDDS-2705858,170604,100,"Beef, cured, dried"
FNDDS-2705859,171401,12,Lard
FNDDS-2705859,170604,113.4,"Beef, cured, dried"
FNDDS-2705860,167536,100,"Snacks, beef jerky, chopped and formed"
FNDDS-2705861,173479,100,"Babyfood, meat, beef, strained"
FNDDS-2705863,173468,0.8,"Salt, table"
FNDDS-2705863,168374,100,"Pork, ground, 84% lean / 16% fat, cooked, pan-broiled"
FNDDS-2705865,167850,100,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, cooked, braised"
FNDDS-2705865,173468,3.2,"Salt, table"
FNDDS-2705865,169655,7,"Sugars, granulated"
FNDDS-2705867,169183,30,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, with added solution, cooked, broiled"
FNDDS-2705867,173468,0.6,"Salt, table"
FNDDS-2705867,167841,70,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, broiled"
FNDDS-2705868,173468,0.6,"Salt, table"
FNDDS-2705868,168364,30,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, cooked, broiled"
FNDDS-2705868,168253,70,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, cooked, broiled"
FNDDS-2705874,173468,0.6,"Salt, table"
FNDDS-2705874,168366,30,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, with added solution, cooked, braised"
FNDDS-2705874,167850,70,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, cooked, braised"
FNDDS-2705875,168261,70,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, cooked, braised"
FNDDS-2705875,173468,0.6,"Salt, table"
FNDDS-2705875,168362,30,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, with added solution cooked, braised"
FNDDS-2705877,168250,70,"Pork, fresh, loin, tenderloin, separable lean only, cooked, roasted"
FNDDS-2705877,169180,30,"Pork, fresh, loin, tenderloin, separable lean only, with added solution, cooked, roasted"
FNDDS-2705877,173468,0.6,"Salt, table"
FNDDS-2705879,168282,100,"Pork, cured, ham, center slice, country-style, separable lean only, raw"
FNDDS-2705880,167886,100,"Pork, cured, ham, extra lean and regular, canned, roasted"
FNDDS-2705881,167886,100,"Pork, cured, ham, extra lean and regular, canned, roasted"
FNDDS-2705882,167842,50,"Pork, fresh, loin, top loin (roasts), boneless, separable lean and fat, cooked, roasted"
FNDDS-2705882,173468,0.8,"Salt, table"
FNDDS-2705882,168254,50,"Pork, fresh, loin, top loin (roasts), boneless, separable lean only, cooked, roasted"
FNDDS-2705883,172951,100,"Luncheon meat, pork with ham, minced, canned, includes Spam (Hormel)"
FNDDS-2705883,173584,2.5,"Shortening, vegetable, household, composite"
FNDDS-2705884,168383,100,"Canadian bacon, cooked, pan-fried"
FNDDS-2705886,171640,100,"Bacon, turkey, low sodium"
FNDDS-2705888,167712,100,"Pork, cured, bacon, cooked, broiled, pan-fried or roasted, reduced sodium"
FNDDS-2705889,168322,100,"Pork, cured, bacon, pre-sliced, cooked, pan-fried"
FNDDS-2705890,168322,100,"Pork, cured, bacon, pre-sliced, cooked, pan-fried"
FNDDS-2705891,167712,100,"Pork, cured, bacon, cooked, broiled, pan-fried or roasted, reduced sodium"
FNDDS-2705892,168221,40,"Pork, fresh, separable fat, cooked"
FNDDS-2705892,171401,60,Lard
FNDDS-2705892,173468,5.5,"Salt, table"
FNDDS-2705894,168300,70,"Pork, fresh, backribs, separable lean and fat, cooked, roasted"
FNDDS-2705894,173468,0.8,"Salt, table"
FNDDS-2705894,174523,30,"Sauce, barbecue"
FNDDS-2705895,168221,30,"Pork, fresh, separable fat, cooked"
FNDDS-2705895,167961,70,"Snacks, pork skins, plain"
FNDDS-2705896,168297,100,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, cooked"
FNDDS-2705896,173468,0.8,"Salt, table"
FNDDS-2705897,173468,0.8,"Salt, table"
FNDDS-2705897,168297,100,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, cooked"
FNDDS-2705898,173468,0.8,"Salt, table"
FNDDS-2705898,168290,100,"Pork, fresh, variety meats and by-products, feet, cooked, simmered"
FNDDS-2705899,167870,100,"Pork, cured, feet, pickled"
FNDDS-2705900,173468,0.5,"Salt, table"
FNDDS-2705900,169148,70,"Pork, cured, ham -- water added, whole, boneless, separable lean only, heated, roasted"
FNDDS-2705900,168221,30,"Pork, fresh, separable fat, cooked"
FNDDS-2705901,168221,10,"Pork, fresh, separable fat, cooked"
FNDDS-2705901,168300,90,"Pork, fresh, backribs, separable lean and fat, cooked, roasted"
FNDDS-2705901,173468,0.7,"Salt, table"
FNDDS-2705902,167961,100,"Snacks, pork skins, plain"
FNDDS-2705903,172247,100,"Babyfood, meat, ham, strained"
